,Plate Waste,Empty Plate,Kitchen Waste,No Objects
20181230113126_03cf350b-cc02-42ee-ab9d-fec272e14050.jpg,0,0,0,1
20181230113945_3beb2581-d84a-4986-998e-d459e6145ae1.jpg,1,0,0,0
20181230114134_bd1f96d8-3ce6-430e-a22e-01819e59f935.jpg,1,0,0,0
20181230114141_06d48fb4-939b-4497-960d-73c943068218.jpg,1,0,0,0
20181230114150_856fdfa6-5581-4ca8-b060-6bd5284ccdcf.jpg,1,0,0,0
20181230120518_c9791782-7876-4f7b-9db0-525088ced123.jpg,1,0,0,0
20181230121000_cf5f095c-9a4a-4dd7-9236-2ec54f4d115f.jpg,1,0,0,0
20181230121012_ae0f0f66-18db-4655-8e15-ec2bf1551087.jpg,1,0,0,0
20181230123623_3f92c0a8-ae9f-4858-af55-d372a4a38b5a.jpg,1,0,0,0
20181230123624_b566995c-b8c0-4596-b2bd-86a9bf41b98e.jpg,1,0,0,0
20181230124214_e15f7dd7-f77f-4545-ac66-638164ab20a9.jpg,1,0,0,0
20181230124533_2e768fd6-4965-4d45-aacd-9442264db952.jpg,0,0,0,1
20181230131229_c7767a97-231c-4965-97d8-a5586322eab2.jpg,1,0,0,0
20181230131234_1fc07a89-7763-4041-a246-e80b364cb421.jpg,1,0,0,0
20181230131241_ffceb8e1-fc49-4f53-b989-2b620813fc70.jpg,1,0,0,0
20181230131248_6233f16c-ffb8-4d53-ae65-7294da5e0773.jpg,0,0,0,1
20181230135726_b79aa303-0a17-4ac0-9bbd-a63f27d42f55.jpg,1,0,0,0
20181230135733_7840a35a-a963-4c18-a435-f4bb48695fed.jpg,1,0,0,0
20181230135833_811c932b-fa87-4de7-9864-1d5f59c89243.jpg,0,0,0,1
20181230135839_296adbcd-67b8-40eb-afcd-81025197cc8c.jpg,1,0,0,0
20181230135852_2e5e9ed6-2380-43ca-8d8f-9456d4ca8fa1.jpg,1,0,0,0
20181230142341_51be6434-1e14-4171-ae81-90beea726f9e.jpg,1,0,0,0
20181230142914_0f239848-be4c-40fe-9b96-ceed515043ed.jpg,1,0,0,0
20181230144817_b2f2ad3b-20e8-46ba-a866-c976b6f3f5ec.jpg,1,0,0,0
20181230144829_063edddb-4962-4816-856d-66c913bdd138.jpg,1,0,0,0
20181230171221_2e03ed5e-890b-4456-8ce7-7f331e271a4e.jpg,1,0,0,0
20181230173606_3e466fee-9b8d-4eb0-9dfb-5e3ede3219c1.jpg,1,0,0,0
20181230174434_bf076a80-ebb4-45ac-a36a-f11adc2665cf.jpg,1,0,0,0
20181230174647_372cf4fe-f79f-4835-8b1f-560a361dac93.jpg,1,0,0,0
20181230174652_8b0f5aee-59e0-4f15-999e-c9b0073c337f.jpg,1,0,0,0
20181230182033_b02a101a-a31b-4457-967e-d16df8364508.jpg,1,0,0,0
20181230182039_b0b9f594-5579-48c7-a22b-4e9f14ed8979.jpg,1,0,0,0
20181230183125_014bdd9e-bc22-4d5c-a0eb-f5d986b07277.jpg,1,0,0,0
20181230183153_d8f73cbe-4139-4ba4-a3c9-54d8cbfd464b.jpg,1,0,0,0
20181230183351_2ca017f3-004d-4f8b-a664-74b3a4d79dcc.jpg,1,0,0,0
20181230184908_8096e27b-ccb5-49a2-8e03-d6a90255d36e.jpg,1,0,0,0
20181230185056_6b3c61c7-d81a-4f9b-8dd6-e1e73ed3aaa5.jpg,1,0,0,0
20181230185108_54186290-306b-441a-822b-97d5493b2199.jpg,1,0,0,0
20181230190733_94f7f0bf-0c35-4aae-ad0d-01ad0d9067d2.jpg,1,0,0,0
20181230190737_a352cd63-7127-4a4d-a60b-ec71c1801e91.jpg,1,0,0,0
20181230193130_680c93f1-851e-497d-92d8-d8cf3b016cd0.jpg,1,0,0,0
20181230193907_82af5aac-5ce2-45df-b15f-612b05317ce3.jpg,1,0,0,0
20181230202107_d43ffe9c-fcd1-4c24-a8b9-60af8fda988e.jpg,1,0,0,0
20181230204437_7231a554-3dfd-496d-9413-f8b1aa6ffcf6.jpg,1,0,0,0
20181230210621_9a384f3f-6bb7-4f4a-9914-413c5bc3abdb.jpg,1,0,0,0
20181230214640_a0d1ce44-650e-43e0-9413-9bf6755404e9.jpg,0,0,1,0
20181231111129_82a57e10-d30f-4ab5-961a-f1db6f1954df.jpg,1,0,0,0
20181231111140_4d8ac9a3-bb05-4c37-b5fc-1a432462be83.jpg,1,0,0,0
20181231111919_ca87aa3b-d620-4f93-993c-1f02b1a18a06.jpg,1,0,0,0
20181231114039_6e37a724-5262-4014-b868-aa0953b32254.jpg,1,0,0,0
20181231114045_16a95683-a2a0-45ee-ab6d-e5378af80cae.jpg,1,0,0,0
20181231114315_de51aec1-b15f-476c-a3b9-4dd071ede879.jpg,1,0,0,0
20181231114326_a6ad928d-71f7-45ba-86ff-6a443917a5d1.jpg,1,0,0,0
20181231114330_38434a4e-3c99-479c-ad17-16b5f61ac103.jpg,1,0,0,0
20181231114735_9b7ea024-455f-46c9-80b0-17fbda37bade.jpg,1,0,0,0
20181231114737_3213216e-9c3e-4e0f-8ae5-e9a3370a40fd.jpg,1,0,0,0
20181231114741_9074c81b-e5a3-46d5-a9d9-1ca9151da545.jpg,1,0,0,0
20181231115522_01675433-cd92-4c17-8f48-d02f5702b4c6.jpg,1,0,0,0
20181231120006_c6d9e761-ab6f-4956-a608-6fea869cb393.jpg,1,0,0,0
20181231120016_05deb7e0-05ec-43e2-b295-cb61199e30c6.jpg,1,0,0,0
20181231120803_69514334-009f-40a7-8916-ddb1175373f0.jpg,0,0,0,1
20181231120953_f9c74f49-fd87-4741-a599-23591e74aa7e.jpg,0,0,0,1
20181231121232_cd790e2a-b691-4bbc-8c69-b90ed42bab6c.jpg,0,0,0,1
20181231121706_99917398-5716-4690-9acc-24f54ab80a4f.jpg,0,0,0,1
20181231123426_c13e11b9-8a2b-4209-af09-bf8e12cd0aa3.jpg,1,0,0,0
20181231123432_02eef9b5-4d4a-4db3-a8e1-737cc3b8d725.jpg,1,0,0,0
20181231123435_ea41aeb6-df17-450e-85f4-b9d27fce7189.jpg,0,0,0,1
20181231123932_c9430326-1030-4c8e-8cd4-bad9799389bf.jpg,0,0,0,1
20181231124534_cf4c2097-6513-4b12-a4e2-778c52b2b2f4.jpg,0,0,0,1
20181231132123_a942f066-ba9d-4e60-a3bc-e369f5d422f3.jpg,0,0,0,1
20181231133611_95e9baad-6bb6-41d2-aae9-1536a7507609.jpg,1,0,0,0
20181231134642_8c5b8e55-8c55-4f31-83af-9bed42c69149.jpg,1,0,0,0
20181231135005_d5f43302-e2b4-4fc5-8622-7c47164d9cc2.jpg,1,0,0,0
20181231135007_40c395ce-d746-4d2b-93e4-38c160768081.jpg,1,0,0,0
20181231165858_f1c79589-b503-4a2f-ad5a-ab157ffc3188.jpg,0,1,0,0
20190101112415_75c17679-6d65-4440-8eba-db71fd0f6aad.jpg,0,0,0,1
20190101113340_736f63ee-4be9-44b8-aa3c-629831915514.jpg,1,0,0,0
20190101113344_67635710-3d10-4fef-96c9-e307fae426f7.jpg,1,0,0,0
20190101113632_196a645f-f3a7-4ce9-a8d1-2de7aef86ef7.jpg,1,0,0,0
20190101113633_be66ece9-7de4-40db-9989-76a8363f6eaa.jpg,0,0,0,1
20190101113634_954e6b99-a48a-4446-906b-e0f06ae562d3.jpg,1,0,0,0
20190101113900_30439fef-4bb9-4cc0-97db-183bb8fc5987.jpg,1,0,0,0
20190101120820_03d46bf1-7d86-4c26-b141-2d83101cd352.jpg,1,0,0,0
20190101120946_cfe1ef61-dddf-444a-b95a-d7147944ea9f.jpg,1,0,0,0
20190101121006_8e488828-82af-4fbc-9060-81c347bc0c3e.jpg,1,0,0,0
20190101121121_a87be19b-ed77-4e31-a1d3-7e23097db85a.jpg,1,0,0,0
20190101121853_9aad4610-d1c1-441e-acd2-962154b43015.jpg,1,0,0,0
20190101122609_86f6fafe-4233-46c4-aad8-f23e74d9f539.jpg,1,0,0,0
20190101122940_9a1529dd-7a1b-4b98-8397-bc0be6d3d5e3.jpg,1,0,0,0
20190101122942_d3b99086-26cf-4765-9ab4-e385c4915008.jpg,1,0,0,0
20190101123106_8f53ef15-3458-4b5a-a84c-a0bf9d976dc2.jpg,1,0,0,0
20190101123439_e0d2f5f5-40ca-4e88-b9bd-944ebe48121d.jpg,1,0,0,0
20190101125201_f98e37bf-04f2-49ab-b6be-5a926d17df53.jpg,1,0,0,0
20190101125232_ecd6b1f5-3cd3-406a-b96b-ebbff74b7a38.jpg,1,0,0,0
20190101131408_b4806422-c4ee-4de7-8b59-287b883dcf81.jpg,0,0,0,1
20190101132852_59d2f52e-481b-4c29-b1db-9a86e2acdb29.jpg,1,0,0,0
20190101140950_43141547-5a39-43e0-9ee8-439ee65d5ed8.jpg,1,0,0,0
20190101141722_6aa08b00-2a7a-474a-943e-556c4ea22727.jpg,1,0,0,0
20190101143305_376765e2-096d-4a38-ac2c-3c22f5492464.jpg,1,0,0,0
20190101143312_9c78e364-7088-4c8d-addc-c312d4205693.jpg,1,0,0,0
20190101144152_f68cbb38-174b-4e39-a3bc-f8a92d1e9fe3.jpg,1,0,0,0
20190101144307_47d38ae1-d4d8-437f-86c0-e6377a2f2dec.jpg,1,0,0,0
20190101144736_d47a37b7-f1c1-48d3-853d-941494f2e588.jpg,0,0,0,1
20190101150213_afff1f1f-2006-4b32-af02-11846e495d08.jpg,1,0,0,0
20190101152047_939bdf0b-88d7-4711-bc1b-e50dfbeed26f.jpg,0,1,0,0
20190101161307_aeb6dc56-f8c5-41fb-8369-8ef6419d6f18.jpg,1,0,0,0
20190101161648_35fd8004-a4f5-444c-8869-56d38d418068.jpg,1,0,0,0
20190101161843_72ead291-a1f4-4624-baa3-07a2d3c49ead.jpg,1,0,0,0
20190101163506_488ea354-4704-4657-ab63-cc336c961770.jpg,1,0,0,0
20190101165711_d464e696-f39b-47a1-816f-5b7688a79377.jpg,1,0,0,0
20190101165912_967378a9-bbee-4fe4-8586-3a761019a2d7.jpg,0,1,0,0
20190101165918_9b3dbe8c-0ac2-4a98-b1ac-9000a2d3b875.jpg,0,0,0,1
20190101170014_418abad6-20b8-4778-b21b-e8f1a21e5a95.jpg,1,0,0,0
20190101170834_eb69c693-f046-4ad0-aade-a9feaaa535af.jpg,1,0,0,0
20190101171640_167c736e-be09-43ec-80cc-70c3ad9fbc85.jpg,1,0,0,0
20190101172825_6331d42e-542e-4ee2-afbd-146e3ee79f99.jpg,0,0,0,1
20190101173742_e0cfb00f-9355-4607-b82a-e37dcc8e0b1c.jpg,1,0,0,0
20190101173746_8e8bfb51-a777-4a06-b783-31404dea5a83.jpg,1,0,0,0
20190101175614_3cb29e3c-135d-4409-a323-011c9fcb6d5a.jpg,1,0,0,0
20190101180436_d9b3ff43-b3b5-4799-bae4-7981328f4979.jpg,1,0,0,0
20190101180450_30495e5f-d1af-4cf8-a7b4-2b3daa7ece6a.jpg,1,0,0,0
20190101180816_a80a2a88-5629-4568-8032-308451b191e2.jpg,1,0,0,0
20190101180819_dcd241f1-f70d-4115-95e6-221efc139562.jpg,1,0,0,0
20190101180954_57db0f7d-a1bf-4b3d-a961-35b3d0cedd77.jpg,1,0,0,0
20190101181517_b876c51a-9805-4e23-8472-2b44fc3d3d4d.jpg,1,0,0,0
20190101181907_2c444616-bf03-4b2f-9a57-b89ea3a68821.jpg,1,0,0,0
20190101181911_f34c8c67-708b-4990-b80b-75f44ce0e13a.jpg,0,1,0,0
20190101182002_408b7a4d-6b14-452a-8237-8dc58a6dd8ae.jpg,0,1,0,0
20190101182005_aff61c69-11d0-4557-bf70-42fb1633a5a1.jpg,1,0,0,0
20190101182007_1dd3dc0b-e06f-4696-9011-7d289d273867.jpg,1,0,0,0
20190101182010_67f34302-1e8f-478f-97d7-71b90f35acf8.jpg,1,0,0,0
20190101182108_8e90104f-82f6-4df3-ba8f-fedf8b1322d3.jpg,1,0,0,0
20190101182111_31485835-891c-4a66-94ca-82995002c7ae.jpg,1,0,0,0
20190101183555_da3a40d0-d21e-4b1f-bab3-905896801f6c.jpg,1,0,0,0
20190101183558_a56c3387-6e15-4f2a-bb4f-82a39f6eae50.jpg,1,0,0,0
20190101183609_890f7cb0-f899-4ee8-85a0-c60c3ac06f35.jpg,1,0,0,0
20190101183913_7f0d9c3f-bd56-47a8-bbe2-3f8ae4af5f20.jpg,1,0,0,0
20190101185526_35548fe2-47a8-4782-b352-1ff00b268344.jpg,1,0,0,0
20190101185530_6cddfdd5-201d-410b-a503-fb94aaa3fb8f.jpg,1,0,0,0
20190101185744_ef7e7f28-0cca-41cb-8bb1-cddfd9310573.jpg,1,0,0,0
20190101185911_875b65b2-f16f-4c26-a1b0-9a3d518c39a0.jpg,1,0,0,0
20190101190316_c115beb1-a856-48f7-99db-9dbe85c12baf.jpg,1,0,0,0
20190101190412_112ba2b3-3cfa-4844-8ce8-8fc62774d23d.jpg,1,0,0,0
20190101190415_7a113d0f-dbdc-4598-95d4-7acb4bd61df7.jpg,0,1,0,0
20190101191013_4289b21a-a1e3-4eda-b9ac-c9394f97d70c.jpg,1,0,0,0
20190101191034_66711663-b57d-4fff-9ac7-c309e694e0d8.jpg,1,0,0,0
20190101191801_6ecdcbd3-3fff-4adf-afa7-c20770407377.jpg,1,0,0,0
20190102113449_c5a28e65-63cb-4e59-9975-5a6e1f0a6a6e.jpg,1,0,0,0
20190102114116_7626de0e-e58a-4780-a801-bef43848d97e.jpg,0,0,0,1
20190102121648_028854c8-a2af-4c12-a27a-8aca6ffc3c72.jpg,1,0,0,0
20190102121653_634f982d-c016-40ac-b5a7-5bc5418950e5.jpg,0,0,0,1
20190102121654_578193fe-e486-4aba-b041-1d13b09c4869.jpg,1,0,0,0
20190102121811_1a7f0146-fd19-4b45-b663-c66d2103f447.jpg,1,0,0,0
20190102121815_9f285b2d-c438-4599-bfe0-42ca404bbe38.jpg,1,0,0,0
20190102121826_07c8ac93-9bb4-4098-9ea2-dbca6191f1c3.jpg,1,0,0,0
20190102121919_26b2fc28-e9e7-4963-931b-990d796f7224.jpg,1,0,0,0
20190102122206_c2166b81-0037-4742-9441-4c02079c18a9.jpg,1,0,0,0
20190102122917_95bb2608-dfa5-44d2-aaec-bc79c65a0fdc.jpg,1,0,0,0
20190102122949_f9e154ec-d829-4562-ac68-450afa307c44.jpg,1,0,0,0
20190102130317_a0012266-4182-4c89-a647-6d8d3a2235a2.jpg,1,0,0,0
20190102131454_31f93efb-e67a-40ac-886a-587b92cc81d6.jpg,0,0,0,1
20190102131458_ad63dafa-0b23-4390-9f9e-7382273e66e9.jpg,1,0,0,0
20190102132144_fc65fdca-0fe0-4633-b577-8e3813a2cd62.jpg,1,0,0,0
20190102132151_4371dc90-ca56-445b-a33a-5f8c4c1a0970.jpg,1,0,0,0
20190102133226_ce9ae813-6761-49b0-8a90-2f1e6247dc74.jpg,0,0,0,1
20190102134646_8d09ccf2-0ce1-4858-8231-b68ce4e67d44.jpg,1,0,0,0
20190102134653_5ce4425c-2e90-419d-ac91-c3b0fa35b2b5.jpg,1,0,0,0
20190102140118_4f0cb2cd-a4f6-4252-97d8-f9a6d8fe1e07.jpg,1,0,0,0
20190102140120_ba54d3bb-fc73-4a6d-9a80-9a342f8dd0d0.jpg,1,0,0,0
20190102140132_68c85a25-a02d-4029-bf0f-47e35849fc3b.jpg,1,0,0,0
20190102174041_708a6062-1473-4069-8fec-d2e0bec63508.jpg,1,0,0,0
20190102174742_be15309d-b2bc-44a7-955d-6859514319ff.jpg,1,0,0,0
20190102174744_e19f58d4-fbdc-4777-a870-afbf3f898ceb.jpg,1,0,0,0
20190102174753_e124db06-42fd-44c7-af4c-4828a1d17fbf.jpg,1,0,0,0
20190102174808_4bfcd366-1f32-452b-b5e5-4cce9b0ff0d6.jpg,1,0,0,0
20190102174811_de77fc9d-795f-4cf9-bf98-8d088344f959.jpg,1,0,0,0
20190102174935_8b50f856-be25-44ff-acd7-661fea673d49.jpg,1,0,0,0
20190102175013_12091fd6-292a-4d40-bedc-5076e7533f18.jpg,1,0,0,0
20190102175025_a0f25eb0-78aa-4cdb-8535-6cfd52fd637d.jpg,1,0,0,0
20190102175030_63dc32cf-ba1c-42c3-a42f-e92cb1a3e88c.jpg,1,0,0,0
20190102180724_b378210b-2997-4b16-a2e8-f3b7bf713a50.jpg,1,0,0,0
20190102182223_4e8b89a7-8562-45b8-a779-e40d4f0932c7.jpg,1,0,0,0
20190102182239_f4fe0db5-0504-48dd-929d-1860b8b6d9e3.jpg,1,0,0,0
20190102185335_b0597082-7b50-44d7-971b-7714d5d3faed.jpg,1,0,0,0
20190102211615_7d013744-db6e-4bbd-afe9-ecd796d35042.jpg,0,0,0,1
20190103104346_3d1fd9da-32d8-435c-93d9-7178c40f571e.jpg,1,0,0,0
20190103104356_3be95030-87f7-4bf0-b5c0-07f0118853f4.jpg,0,0,1,0
20190103104447_805d7f55-7331-4da8-913b-e8f81e48ec60.jpg,0,0,1,0
20190103105655_9c07d97c-fd74-45cf-ac3b-4df27fc51656.jpg,0,0,1,0
20190103105709_1f64b914-d00f-4860-99ce-0772248fcea7.jpg,0,0,1,0
20190103105716_5d1a7c11-af58-4033-ae47-bdd495332752.jpg,0,0,1,0
20190103105727_e8693879-08bd-4991-9550-2f46ebda25d1.jpg,0,0,1,0
20190103105730_d7f1fefe-1ebe-43b0-847a-31b34bca4b6c.jpg,0,0,1,0
20190103105735_271fec7e-a677-40cb-a617-7fb0ea3e2ae5.jpg,0,0,1,0
20190103105738_f86a1f8b-c2be-46fc-9e97-2c59c2f49fcd.jpg,0,0,1,0
20190103105740_117a4e71-f9fd-4331-ad41-32deae273ed9.jpg,0,0,1,0
20190103105744_3c86a414-966b-40da-932f-767a05a18e29.jpg,0,0,1,0
20190103105748_101c3d14-03ee-4297-bab8-38dc49dc58c4.jpg,0,0,1,0
20190103105750_bdd2abf8-9c26-43fa-9c9b-9935d24b7970.jpg,0,0,1,0
20190103105753_c1be6c3c-6e5c-4778-a4b0-076b57212b61.jpg,0,0,1,0
20190103105756_2a36455d-072f-40e5-b3f1-61f3c7048f18.jpg,0,0,1,0
20190103105759_21b9bda0-1d2c-416d-b226-0628549a8b63.jpg,0,0,1,0
20190103105809_b4bb52a3-2357-4dc9-9134-f6208485f5c2.jpg,0,0,1,0
20190103105813_36a4b2a1-ec3c-4428-9bcc-2bff6020369e.jpg,0,0,1,0
20190103105817_43ec1b39-101c-4ab6-ae57-fd268e69a8b9.jpg,0,0,1,0
20190103105820_f56bcaec-a086-4000-94db-e82eba2fea55.jpg,0,0,1,0
20190103105823_f265a42d-4692-4466-8bfe-5ebe29c91f1e.jpg,0,0,1,0
20190103105825_5ac9a46b-fd39-4d9f-8977-9ffab5490ff5.jpg,0,0,1,0
20190103105828_d33cb5b3-c25b-4743-a464-5136dfbb8542.jpg,0,0,1,0
20190103105834_40e2fae6-636e-4af4-a84e-f19450033b25.jpg,0,0,1,0
20190103105837_b9e7f034-9dbd-47b7-a44a-54587ca0ffcc.jpg,0,0,1,0
20190103105841_b51ac240-9d6f-4afc-be1e-308ef686abd4.jpg,0,0,1,0
20190103123243_1f0fc44c-1fb5-4dfb-95ef-c1b787c25aa5.jpg,1,0,0,0
20190103123251_6c7f6630-0d3f-46d9-b157-40f8f33e7fa8.jpg,0,1,0,0
20190103123257_810cedb9-3be5-4691-a6a9-e95ffedbe957.jpg,0,0,0,1
20190103123421_11a9b8d5-50de-4b00-b04f-2dca1a844476.jpg,1,0,0,0
20190103123427_f732836f-4e09-47e9-bd88-17004a90c9ce.jpg,0,1,0,0
20190103123509_a6161cf9-982a-44a5-b834-8082212e343b.jpg,1,0,0,0
20190103123517_79634f04-241c-46d8-ad4b-70345b60b1df.jpg,1,0,0,0
20190103123523_789d3e22-7bd7-4f1b-8ec3-5218de2e1c52.jpg,0,1,0,0
20190103124459_600da68b-2b11-4926-aadc-14ffbc9f3046.jpg,0,1,0,0
20190103124507_0e264499-b79d-4446-981d-a0c9c2e3bdbc.jpg,1,0,0,0
20190103124528_ea3d021c-b3c2-4f9a-be77-a59754e89a43.jpg,0,1,0,0
20190103124620_e343374c-98a6-471e-af4c-dd26416ada7d.jpg,0,1,0,0
20190103124708_9db9bb6e-3b81-4433-b538-86fbf2b3262c.jpg,0,1,0,0
20190103124713_eab3f3cc-1cf2-4519-b1b2-00bbacaffdfa.jpg,1,0,0,0
20190103125931_a6273f16-7944-40a5-957d-f7c3860b1216.jpg,1,0,0,0
20190103130152_93e1b6b7-e47f-4042-b6b5-3ac16b6060ab.jpg,0,1,0,0
20190103130459_22d62119-7b33-4fb8-be00-3caf41341df2.jpg,0,1,0,0
20190103130926_2090b204-b6a6-4073-aec9-f4aab1de13da.jpg,0,1,0,0
20190103130933_e3074850-c5ee-4aed-a1bf-c5377bb9dd6a.jpg,1,0,0,0
20190103131130_ddc954b7-bbe7-43fd-beca-e8355a664b84.jpg,0,1,0,0
20190103132105_c4d0ed5f-6370-4f42-b7b0-34ed63027c00.jpg,0,1,0,0
20190103132107_820fe95f-e8f4-45de-b6fd-2dbc8ea4a4f3.jpg,1,0,0,0
20190103132118_d9901a17-5206-414f-9a92-6dba4d394193.jpg,0,1,0,0
20190103132513_5c6b988d-fa96-41a2-93aa-b23166172920.jpg,1,0,0,0
20190103132614_399527ef-5dd8-4b43-8834-b7ce30058f50.jpg,0,1,0,0
20190103133048_1aebbd22-a994-49d0-97fb-6a4f72985e08.jpg,0,1,0,0
20190103135212_95df984f-0711-4eff-a0b0-4d4f0ed89b62.jpg,0,1,0,0
20190103135219_058efe14-fda3-4231-81ba-53c9ce4085d3.jpg,1,0,0,0
20190103135726_b17e74c8-1ab2-4d4e-941f-bf584a9a77b1.jpg,0,0,1,0
20190103143348_14a633cc-79f1-4026-ac5c-166e8fa48e33.jpg,0,1,0,0
20190103143352_b730cc41-fb69-458e-a521-1cf1dc57c301.jpg,0,1,0,0
20190103143449_a290feae-ea80-4dc9-8fff-fa28dbb44b45.jpg,0,1,0,0
20190103143452_08e0cf27-5924-4218-9dae-51ce5d56cb30.jpg,1,0,0,0
20190103154503_546d0d31-9025-4b8a-9a9c-5cf2d65c1645.jpg,1,0,0,0
20190103154505_7684b445-c83c-44f6-81c9-e4331901b32b.jpg,1,0,0,0
20190103154513_7ac232c7-505d-4004-8ee4-dc01fab58fe7.jpg,1,0,0,0
20190103154523_ee44bc16-73c6-48c1-a553-90db9cb2d266.jpg,1,0,0,0
20190103154525_87a19151-6d32-439d-b603-964f84f2c749.jpg,1,0,0,0
20190103160347_bdcfeb52-ab80-4223-a769-be27f18e15a5.jpg,0,1,0,0
20190103160402_7dae01ce-4a8d-46e9-b6eb-1db672e23171.jpg,1,0,0,0
20190103160420_cd2a9013-41e0-41bd-8d54-436faaa640e5.jpg,0,0,1,0
20190103160542_5c22414c-f9e3-46f9-be8e-28226558c9c6.jpg,0,0,0,1
20190103162148_51b67a1e-3822-4270-a42d-6893949ed392.jpg,0,1,0,0
20190103162151_b58d148a-da66-44a5-aa71-2290714131a4.jpg,0,1,0,0
20190103171635_47902e23-ddc3-45ea-aaca-15327218f210.jpg,1,0,0,0
20190103171918_22a3aa55-bc31-436e-9222-a7aa9cd76700.jpg,1,0,0,0
20190103172137_9e33c531-f0b9-4925-b5f7-c3f4b7cb41ce.jpg,1,0,0,0
20190103172620_01aae14a-f4f0-4442-8f6b-ce7df6d19c7b.jpg,1,0,0,0
20190103172622_a48774bd-608d-421d-ba5b-5aefce472ce6.jpg,1,0,0,0
20190103172628_3fb80109-19eb-4ff7-a2f4-7c5fe80d21a7.jpg,1,0,0,0
20190103173234_01126921-242d-40a6-94dc-76149f538e06.jpg,1,0,0,0
20190103173716_5dcea3e1-f1ce-4bdf-a03a-a21f66e27c88.jpg,0,0,0,1
20190103173719_4563bea4-01dc-4092-a654-5ce025548dda.jpg,1,0,0,0
20190103174037_a47bef13-fd7b-4517-ae4e-7c76fe11acb2.jpg,1,0,0,0
20190103174046_a9a1459d-8037-420f-bc08-7664d3387d78.jpg,0,0,0,1
20190103174047_667c84bd-72e6-4bd5-be82-253cfddbb14f.jpg,1,0,0,0
20190103174352_a117b02a-d3d3-4ece-91f4-ba417d2de995.jpg,1,0,0,0
20190103174356_ffa4a5b8-a3c3-48b8-b063-652703a6e6d1.jpg,1,0,0,0
20190103174409_09556ab3-6ff0-40fb-bb48-17b4aad98b24.jpg,1,0,0,0
20190103181355_2857e904-308c-406e-9276-98a4190cd321.jpg,1,0,0,0
20190103181400_57d70d0e-115f-425f-bd59-f80803004795.jpg,1,0,0,0
20190103181401_9a03b301-87d1-4d5d-b9d3-c8eb8f82c3b8.jpg,0,0,0,1
20190103181407_46696378-d5e0-42f4-a6dc-6b0ced39a3e4.jpg,1,0,0,0
20190103181412_db3bcb48-17c6-4f4a-8ec2-de4f8e795d33.jpg,0,0,0,1
20190103181443_475157b6-2ddb-4be4-9c1f-6fd8551070c7.jpg,1,0,0,0
20190103181445_5760cb07-f97a-4816-95f2-e86a5564e2c2.jpg,1,0,0,0
20190103181815_506f7fa7-8486-4dd3-802a-64f7464a7e43.jpg,1,0,0,0
20190103181824_55d4605b-3039-49d0-9007-fdb5b85b7139.jpg,1,0,0,0
20190103181829_03e7763a-cc0a-4f51-8dcf-02f0e143b33b.jpg,1,0,0,0
20190103181842_26f0214d-e652-41a6-87e9-4267ee4114dc.jpg,1,0,0,0
20190103181900_31e6f433-2e62-4429-93da-c74b22275268.jpg,1,0,0,0
20190103182147_4ba1dd29-e537-4d69-90ba-2870c2482231.jpg,1,0,0,0
20190103182336_b9c4ac80-59c9-4403-8ebf-6c6119e5bf98.jpg,1,0,0,0
20190103182359_e94c5ecd-8a7c-4fc8-8a1a-66c7f6885aa4.jpg,0,0,0,1
20190103182649_2ae82c63-f772-49d6-aec4-c2540a836009.jpg,1,0,0,0
20190103182659_1fa189ad-9132-4e60-bf92-2fe04c589d52.jpg,1,0,0,0
20190103182710_1d410687-6abd-42b8-86c5-bef4991aa531.jpg,0,1,0,0
20190103183127_88433ce9-0206-496b-9eff-aff8b058e866.jpg,1,0,0,0
20190103183135_d383dd5e-bb6d-4d8f-8be3-f4a04af675dc.jpg,1,0,0,0
20190103184409_347def82-48fc-43ce-823b-5600a306c8b3.jpg,1,0,0,0
20190103184411_44c8442e-d693-4f33-83e7-ccfb56e731e5.jpg,1,0,0,0
20190103184920_dda48fcd-380b-4f2c-9e51-badd549c3403.jpg,1,0,0,0
20190103185758_23623d6e-5996-4bac-8c49-a361d3982118.jpg,1,0,0,0
20190103185801_0a979087-1157-46de-bf96-396cfa92f84b.jpg,1,0,0,0
20190103190132_24947f63-3d65-4bb2-83a5-a8ac26bb131f.jpg,1,0,0,0
20190103190753_239f369e-8b05-42d7-a245-da04dc53dc1c.jpg,1,0,0,0
20190103190847_2fa58984-df9f-497b-8964-7aed294ef98c.jpg,1,0,0,0
20190103190855_d15cb6f7-26e2-4047-b79c-70e2d6a651dc.jpg,1,0,0,0
20190103193736_32d30fd9-6c05-477b-8ba7-6a83920eeaec.jpg,0,1,0,0
20190103193737_7f071695-2452-467e-85d5-fac7c04b04b5.jpg,0,1,0,0
20190103193922_fc677469-d6c5-4675-84a0-349a1c4d69a6.jpg,1,0,0,0
20190103194051_27a58f70-5e81-4a85-8245-8240332667c3.jpg,1,0,0,0
20190103194057_01bd6af2-d056-46b0-a817-3735f0072195.jpg,1,0,0,0
20190103195927_cd3d213d-47b0-406f-bb6e-55aa56bc3e2e.jpg,1,0,0,0
20190103195933_f3f10503-bcaf-46ae-808c-d4a29595a0fc.jpg,1,0,0,0
20190103195942_847e4660-698b-4c25-b16c-1282455ef6e9.jpg,1,0,0,0
20190103200553_a303c8be-0a33-4fae-b6c7-8b1c28954937.jpg,1,0,0,0
